x1,x2,x3,x4,x5,loss
45096.5,184,96.75,2278.85,1,0
188466.5,43,124.25,3871.85,5,0
277980.5,26,470.25,4866.45,2,1
407328.5,12,502,6303.65,3,0
177770,46,125,3753,5,0
24927.5,281,273.75,2054.75,0,1
358314.5,16,478.25,5759.05,3,1
75588.5,121,96.25,2617.65,2,0
554159,3,541.25,7935.1,4,0
28514,244,473,2094.6,0,1
282017,25,494.5,4911.3,2,1
108465.5,83,100.75,2982.95,3,0
287705,25,506.5,4974.5,2,0
37883,204,100,2198.7,0,0
134808.5,62,526.5,3275.65,0,0
380270,14,349.25,6003,4,0
361244,16,326.25,5791.6,4,0
93197,100,99,2813.3,2,0
90222.5,102,98,2780.25,3,0
69761,127,100.25,2552.9,2,0
56742.5,151,247,2408.25,0,0
40862,201,380.25,2231.8,0,1
217203.5,37,442,4191.15,1,0
525053,4,503,7611.7,4,0
42162.5,188,97.25,2246.25,0,0
136653.5,62,101.5,3296.15,4,0
657456.5,1,538.25,9082.85,5,0
529602.5,4,402.25,7662.25,5,0
129390.5,67,294.25,3215.45,1,0
726873.5,0,548,9854.15,5,0
67250,136,375.75,2525,0,0
493868,6,365,7265.2,5,0
26309,280,350.5,2070.1,0,0
661650.5,1,493.25,9129.45,5,0
674025.5,1,557.25,9266.95,4,0
784703,0,574.5,10496.7,5,0
279087.5,26,502.75,4878.75,2,0
43517,188,102,2261.3,1,0
308504,21,521.75,5205.6,2,0
26277.5,280,348.75,2069.75,0,1
45132.5,185,172.5,2279.25,0,1
585330.5,3,527.75,8281.45,4,1
121817,72,150.5,3131.3,3,1
86438,107,351.5,2738.2,0,1
122334.5,72,402.25,3137.05,1,0
27218,244,401,2080.2,0,1
590730.5,2,471.75,8341.45,5,1
622748,2,456.75,8697.2,5,0
43472,187,223,2260.8,0,1
21764,317,98,2019.6,0,1
65490.5,135,99.5,2505.45,1,0
348990.5,17,552.25,5655.45,2,1
136982,62,341.75,3299.8,1,0
520836.5,5,395.5,7564.85,5,0
144362,58,255,3381.8,2,0
36929,208,402.75,2188.1,0,0
116934.5,75,333.5,3077.05,1,0
463016,7,432,6922.4,4,0
282035,25,250.25,4911.5,4,0
94349,97,128.5,2826.1,2,0
27506,244,417,2083.4,0,0
32663,229,353.5,2140.7,0,1
504002,6,423.25,7377.8,4,0
79890.5,117,496.25,2665.45,0,1
345539,18,323.75,5617.1,4,0
617915,2,500.75,8643.5,5,0
27632,244,424,2084.8,0,1
160337,52,126.25,3559.3,4,0
738884,0,565,9987.6,5,0
159261.5,52,203.25,3547.35,2,0
508416.5,5,525,7426.85,4,1
121461.5,73,272.25,3127.35,1,1
212852,37,474.75,4142.8,1,0
45906.5,184,299.5,2287.85,0,0
384108.5,14,426.5,6045.65,3,1
268206.5,27,416.75,4757.85,2,1
74000,123,167.5,2600,1,1
21782,317,99,2019.8,0,0
428100.5,10,409,6534.45,4,0
23681,303,100,2040.9,0,0
208541,38,298,4094.9,2,0
162632,51,125,3584.8,4,0
137238.5,61,421.75,3302.65,1,0
221465,35,451.75,4238.5,1,1
24999.5,281,277.75,2055.55,0,0
509397.5,5,376.75,7437.75,5,0
28167.5,243,453.75,2090.75,0,1
52908.5,163,448,2365.65,0,1
218823.5,36,296.5,4209.15,3,0
192093.5,42,330.5,3912.15,2,0
42999.5,187,94,2255.55,1,0
485777,6,432.25,7175.3,4,0
80358.5,117,260.5,2670.65,1,0
305952.5,22,237,5177.25,5,0
28131.5,243,246.25,2090.35,0,1
610197.5,2,545.75,8557.75,4,0
541266.5,3,474.75,7791.85,4,0
294995,23,467.75,5055.5,2,0
487649,6,397.5,7196.1,5,0
776450,0,575.25,10405,5,0
21777.5,315,98.75,2019.75,0,1
181032.5,45,475.75,3789.25,1,1
470004.5,7,475.75,7000.05,3,0
624188,2,527,8713.2,4,0
70634,128,100.5,2562.6,2,0
228539,34,506.75,4317.1,1,1
28230.5,243,100.25,2091.45,0,0
94596.5,98,103.5,2828.85,3,0
75561.5,123,101.75,2617.35,2,0
44021,185,350.25,2266.9,0,1
76254.5,118,98.5,2625.05,2,0
47126,175,373.25,2301.4,0,1
562691,3,427.25,8029.9,5,0
185843,44,202,3842.7,3,0
38594,204,252,2206.6,0,1
74423,123,398.25,2604.7,0,1
684744.5,1,526,9386.05,5,0
680064.5,1,503.25,9334.05,5,0
152457.5,54,399.25,3471.75,1,1
256353.5,29,455,4626.15,2,0
57089,153,393.75,2412.1,0,1
764934.5,0,583.75,10277.05,5,0
72510.5,126,402.25,2583.45,0,1
53232.5,164,295.5,2369.25,0,0
114414.5,77,249,3049.05,1,0
147332,57,96.5,3414.8,5,0
35277.5,207,98.25,2169.75,0,0
411900.5,11,407,6354.45,4,0
264728,28,194.5,4719.2,5,0
592881.5,2,439.75,8365.35,5,0
24644,282,99.25,2051.6,0,0
307122.5,22,481.75,5190.25,2,0
93125,98,120.75,2812.5,2,0
122942,71,95.5,3143.8,4,0
23960,307,220,2044,0,0
24509,282,250.5,2050.1,0,1
316730,21,303,5297,4,0
189830,43,128.25,3887,5,0
33662,216,382,2151.8,0,1
46428.5,174,493.5,2293.65,0,1
137729,62,504,3308.1,1,1
219386,36,269.75,4215.4,3,0
63452,138,102,2482.8,1,0
253905.5,29,450.5,4598.95,2,1
39480.5,197,146.75,2216.45,0,0
21840.5,330,102.25,2020.45,0,0
475836.5,7,475.5,7064.85,4,0
109680.5,80,126.25,2996.45,3,0
95568.5,97,224.5,2839.65,1,0
625970,2,463.25,8733,5,0
255647,29,218.5,4618.3,4,0
387591.5,13,363,6084.35,4,0
88895,105,257.75,2765.5,1,1
91419.5,99,396.25,2793.55,0,1
75255.5,123,94.75,2613.95,2,0
56256.5,157,102.5,2402.85,1,0
132032,66,99.75,3244.8,4,0
24176,303,122.5,2046.4,0,0
72366.5,125,103,2581.85,2,0
61652,143,474.25,2462.8,0,1
158618,52,305.25,3540.2,1,0
35282,207,428.5,2169.8,0,1
485129,6,533.25,7168.1,3,0
630209,2,541.25,8780.1,4,0
28505,243,102,2094.5,0,0
24977,283,276.5,2055.3,0,0
38720,204,101.25,2208,0,0
364677.5,16,364.75,5829.75,4,0
496514,6,447.25,7294.6,4,0
640082,2,523.25,8889.8,4,0
312891.5,21,376,5254.35,3,0
594551,2,505.75,8383.9,4,0
23996,303,222,2044.4,0,1
62993,142,447.5,2477.7,0,1
420279.5,11,343.75,6447.55,5,0
678894.5,1,555.25,9321.05,5,0
392150,13,495,6135,3,0
27744.5,245,430.25,2086.05,0,1
82793,108,105,2697.7,2,0
35178.5,209,97,2168.65,0,0
35687,209,222.75,2174.3,0,1
267842,27,386,4753.8,2,0
26232.5,279,97.25,2069.25,0,0
59132,150,124.25,2434.8,1,0
116975,75,177,3077.5,2,1
28608.5,246,478.25,2095.65,0,1
29652.5,237,206.75,2107.25,0,0
96608,94,98,2851.2,3,0
21885.5,346,104.75,2020.95,0,1
546374,3,422.25,7848.6,5,0
29882,237,101.25,2109.8,0,0
21768.5,346,98.25,2019.65,0,0
73595,126,103.25,2595.5,2,0
49682,168,173.5,2329.8,0,1
246215,31,496.5,4513.5,1,0
482181.5,7,405.25,7135.35,4,0
200018,40,338,4000.2,2,0
103857.5,86,350.75,2931.75,1,0
685653.5,1,575,9396.15,4,0
376296.5,14,424,5958.85,3,0
43481,191,98.5,2260.9,0,0
46757,176,98.75,2297.3,1,1
156359,53,462.75,3515.1,1,1
93512,96,315.75,2816.8,1,0
458156,8,370,6868.4,5,0
81920,111,145.5,2688,1,0
45951.5,174,250.25,2288.35,0,0
310668.5,21,300.25,5229.65,4,1
126042.5,68,371.5,3178.25,1,1
36686,209,100,2185.4,0,0
106962.5,82,373.25,2966.25,1,0
88274,103,426.75,2758.6,0,1
187742,43,371.5,3863.8,1,1
43922,184,222,2265.8,0,0
316730,21,427,5297,2,0
389657,13,470.5,6107.3,3,0
55667,158,490.5,2396.3,0,1
272814.5,27,544.5,4809.05,1,0
161079.5,51,281,3567.55,2,0
186630.5,43,130.5,3851.45,5,0
562605.5,3,427.25,8028.95,5,0
206547.5,38,444.75,4072.75,1,0
519603.5,5,548.25,7551.15,3,1
408561.5,12,371.75,6317.35,4,0
86312,107,244.25,2736.8,1,0
50253.5,166,400.5,2336.15,0,0
157038.5,53,280.25,3522.65,2,0
76061,122,372.75,2622.9,0,1
466364,7,449,6959.6,4,0
49695.5,174,504.75,2329.95,0,1
114396.5,77,474.5,3048.85,0,1
110135,80,95.5,3001.5,4,0
59834,150,101.75,2442.6,1,0
623315,2,530.25,8703.5,4,0
321639.5,20,524.5,5351.55,2,1
90132.5,102,98.25,2779.25,3,0
43382,189,120.5,2259.8,0,1
333510.5,19,299.25,5483.45,4,0
460145,8,430.5,6890.5,4,0
32307.5,227,97.25,2136.75,0,0
36573.5,209,485.5,2184.15,0,0
138350,62,183.25,3315,2,0
629039,2,519.5,8767.1,5,0
88215.5,104,98.75,2757.95,3,0
640100,2,520.25,8890,5,1
169166,49,122.75,3657.4,5,0
290769.5,24,243.5,5008.55,4,0
43584.5,191,441.75,2262.05,0,1
754859,0,547.75,10165.1,5,0
98799.5,91,103.25,2875.55,3,0
258423.5,28,473.25,4649.15,2,1
39858.5,200,276,2220.65,0,0
137171,62,120.25,3301.9,4,0
26696,246,372,2074.4,0,1
319358,20,399.5,5326.2,3,1
91100,102,102.25,2790,3,0
131388.5,65,96.25,3237.65,4,0
54074,162,131.75,2378.6,1,0
73338.5,126,219,2592.65,1,0
24513.5,275,250.75,2050.15,0,0
21840.5,343,102.25,2020.45,0,0
70476.5,128,348.5,2560.85,0,1
347442.5,18,307,5638.25,4,0
115418,76,490.5,3060.2,0,1
282957.5,25,353.75,4921.75,3,0
381570.5,14,305.75,6017.45,5,0
96941,94,101.25,2854.9,3,0
395691.5,13,319.25,6174.35,5,0
462849.5,8,493.5,6920.55,3,0
21845,343,102.5,2020.5,0,1
92927,99,100,2810.3,3,0
89516,101,96.5,2772.4,3,0
194316.5,41,422,3936.85,1,0
27182,245,125.5,2079.8,0,0
38202.5,205,241.25,2202.25,0,0
116345,76,99.25,3070.5,4,0
51288.5,164,498,2347.65,0,1
109991,80,471,2999.9,0,0
30179,238,310.75,2113.1,0,0
201422,40,396.5,4015.8,2,0
150882.5,55,281.25,3454.25,1,0
42203,190,101.5,2246.7,0,0
561611,3,495,8017.9,4,0
543570.5,3,453,7817.45,4,0
523577,4,429.5,7595.3,5,0
448850,9,396,6765,4,0
128148.5,67,351.75,3201.65,1,0
98057,91,96.75,2867.3,3,0
24513.5,275,250.75,2050.15,0,0
290652.5,24,319,5007.25,3,0
42747.5,190,102.75,2252.75,0,0
587585,3,442.75,8306.5,5,0
635694.5,2,507,8841.05,5,0
27375.5,245,409.75,2081.95,0,1
60599,149,346.75,2451.1,0,1
24014,305,223,2044.6,0,0
40358,199,318.75,2226.2,0,0
657425,1,546.25,9082.5,5,0
111561.5,79,423,3017.35,0,0
67461.5,133,102.25,2527.35,1,0
213185,37,428.75,4146.5,2,0
60977,149,455.5,2455.3,0,1
557286.5,3,539.75,7969.85,4,0
131199.5,65,430.5,3235.55,1,1
111282.5,78,114.75,3014.25,3,0
232589,33,473.5,4362.1,1,1
130308.5,65,97.25,3225.65,4,0
188633,42,425.5,3873.7,1,1
54785,160,98.5,2386.5,1,0
560904.5,3,495.75,8010.05,4,1
186558.5,43,435,3850.65,1,0
659135,1,514.75,9101.5,5,1
113906,77,399.75,3043.4,0,0
191967.5,42,320,3910.75,2,0
84449,110,324.5,2716.1,0,0
171753.5,48,128.75,3686.15,5,0
624480.5,2,450.75,8716.45,5,0
725586.5,0,580.5,9839.85,5,0
581307.5,3,524.75,8236.75,4,0
24054.5,305,225.25,2045.05,0,1
26390,278,355,2071,0,1
282786.5,25,250,4919.85,4,0
317832.5,20,352.75,5309.25,3,1
27173,245,398.5,2079.7,0,1
21840.5,341,102.25,2020.45,0,0
132923,64,295,3254.7,1,1
280676,26,301.75,4896.4,3,1
84575,109,99.25,2717.5,2,0
42842,192,99.75,2253.8,1,0
119904.5,73,132.25,3110.05,3,0
51392,164,317,2348.8,0,0
369978.5,15,269.75,5888.65,5,0
26232.5,279,346.25,2069.25,0,1
635883.5,2,475.5,8843.15,5,0
60581,150,370.5,2450.9,0,0
58902.5,150,177.5,2432.25,0,0
179061.5,46,354.75,3767.35,1,1
176820.5,46,396,3742.45,1,0
46761.5,174,244,2297.35,0,0
183840.5,44,445,3820.45,1,1
176865.5,46,497,3742.95,1,1
239982.5,32,277.25,4444.25,3,0
105482,85,127,2949.8,2,0
26615,245,367.5,2073.5,0,1
287372,25,467.5,4970.8,2,0
320145.5,20,319.5,5334.95,4,0
200985.5,40,324.25,4010.95,2,0
441587,9,319,6684.3,5,0
216339.5,37,222.25,4181.55,3,0
137292.5,60,99.75,3303.25,5,0
53426,161,216.75,2371.4,0,0
236891,33,248.25,4409.9,3,0
573986,3,425.5,8155.4,5,0
94619,95,477.5,2829.1,0,1
254261,30,461.75,4602.9,2,1
440030,9,449,6667,4,0
94227.5,96,372.75,2824.75,0,1
483815,6,515.25,7153.5,3,0
756456.5,0,580,10182.85,5,0
26291,284,349.5,2069.9,0,0
621506,2,475.5,8683.4,5,0
160764.5,51,201.25,3564.05,3,0
88004,104,128.75,2755.6,2,0
331854.5,19,526.75,5465.05,2,0
586343,3,568,8292.7,4,0
169787,48,120,3664.3,5,0
37829,202,97,2198.1,0,0
564131,3,430.5,8045.9,5,0
389733.5,13,513.25,6108.15,3,0
558267.5,3,464.25,7980.75,4,0
473888,7,488.75,7043.2,4,0
112677.5,80,419,3029.75,0,1
276909.5,26,272.25,4854.55,4,1
660282.5,1,489.75,9114.25,5,0
101634.5,90,99.75,2907.05,3,0
107655.5,83,123,2973.95,3,0
74517.5,120,254.75,2605.75,0,0
79539.5,115,378,2661.55,0,0
390521,13,403.75,6116.9,3,0
424518.5,10,452,6494.65,3,0
403337,12,499,6259.3,3,1
315447.5,21,301.25,5282.75,4,0
25013,277,101,2055.7,0,0
134700.5,63,320.75,3274.45,1,0
64455.5,140,101.25,2493.95,2,0
221568.5,35,529.25,4239.65,1,1
63267.5,140,377.25,2480.75,0,1
77204,119,469.25,2635.6,0,1
473433.5,7,495,7038.15,3,0
49178,172,401.5,2324.2,0,0
21759.5,340,97.75,2019.55,0,0
271419.5,27,503.75,4793.55,2,0
208550,38,503.75,4095,1,1
78378.5,115,268.75,2648.65,0,0
28554.5,239,155,2095.05,0,1
102543.5,87,128,2917.15,2,0
141221,59,291.75,3346.9,1,0
401811.5,12,400,6242.35,3,1
80543,111,231.75,2672.7,1,0
610512.5,2,568.75,8561.25,4,0
44160.5,183,452,2268.45,0,0
680379.5,1,546.5,9337.55,5,0
49871,171,351.25,2331.9,0,1
487464.5,6,451.5,7194.05,4,0
423096.5,10,326.25,6478.85,5,0
585497,3,500.75,8283.3,4,1
259346,29,472.5,4659.4,2,1
37721,201,303.25,2196.9,0,0
59528,146,120.5,2439.2,1,0
21755,340,97.5,2019.5,0,0
209643.5,38,429.75,4107.15,1,0
293222,24,267.5,5035.8,4,0
187980.5,43,127.25,3866.45,5,0
148785.5,57,102.5,3430.95,5,0
116444,75,104.25,3071.6,4,0
601143.5,2,449.5,8457.15,5,0
81564.5,111,130,2684.05,2,0
372264.5,15,566,5914.05,2,0
365834,15,345.25,5842.6,4,0
80331.5,115,100.5,2670.35,2,0
729222.5,0,548.25,9880.25,5,0
21728,347,96,2019.2,0,0
46860.5,175,169.5,2298.45,0,1
323457.5,20,450,5371.75,2,0
59820.5,147,170,2442.45,0,0
21836,347,102,2020.4,0,0
231099.5,34,193,4345.55,4,0
22272.5,306,126.25,2025.25,0,0
124071.5,71,303,3156.35,1,0
572883.5,3,449.75,8143.15,5,1
33032,218,373.75,2144.8,0,0
57345.5,153,103,2414.95,1,0
115359.5,75,422.25,3059.55,0,1
36362,209,102,2181.8,0,0
219129.5,36,408.5,4212.55,2,0
216249.5,37,397.5,4180.55,2,1
28023.5,240,445.75,2089.15,0,1
61395.5,145,101.5,2459.95,1,0
113307.5,78,374.75,3036.75,1,1
224925.5,35,372,4276.95,2,1
39075.5,202,100,2211.95,0,0
22250,306,125,2025,0,0
304638.5,22,402.25,5162.65,2,0
38958.5,203,98.75,2210.65,0,0
341003,18,328.25,5566.7,4,0
207209,38,355,4080.1,2,0
383618,14,446,6040.2,3,0
486740,6,433.75,7186,4,0
37653.5,203,276.5,2196.15,0,1
117870.5,74,307.5,3087.45,1,0
170493.5,48,125.5,3672.15,5,0
128544.5,67,275.75,3206.05,1,1
120255.5,73,170.25,3113.95,2,0
29634.5,238,99.75,2107.05,0,0
23433.5,306,99.75,2038.15,0,0
590537,2,448.5,8339.3,5,0
36569,209,102,2184.1,0,0
172001,48,131.5,3688.9,5,0
144042.5,58,424.75,3378.25,1,1
32384,228,103.5,2137.6,0,0
39710,198,216.25,2219,0,1
116043.5,76,241.75,3067.15,1,1
27159.5,240,397.75,2079.55,0,1
330036.5,19,355.25,5444.85,3,1
53214.5,164,97.25,2369.05,1,0
699824,1,554,9553.6,5,0
27605,240,422.5,2084.5,0,1
183179,44,346.5,3813.1,1,0
318921.5,20,246.75,5321.35,5,0
83675,108,101.75,2707.5,2,0
660093.5,1,528,9112.15,5,0
437699,9,322.25,6641.1,5,0
712181,0,543,9690.9,5,1
24491,288,249.5,2049.9,0,0
144209,58,151.5,3380.1,3,1
27078.5,239,152,2078.65,0,1
24086,305,227,2045.4,0,1
298518.5,23,328.25,5094.65,3,0
606651.5,2,516.5,8518.35,4,0
252735.5,30,420.75,4585.95,2,1
27443,242,222.25,2082.7,0,0
25296.5,285,98.75,2058.85,0,1
58331,151,427,2425.9,0,1
590843,2,449.5,8342.7,5,0
202767.5,39,275.25,4030.75,2,0
623004.5,2,520.5,8700.05,5,0
672023,1,533,9244.7,5,0
351047,17,376,5678.3,3,1
333798.5,19,352.5,5486.65,3,0
57003.5,151,98,2411.15,1,0
104375,85,279.25,2937.5,1,1
160323.5,52,120.25,3559.15,4,0
107336,83,190.5,2970.4,1,0
243515,31,532,4483.5,1,1
94538,96,171.25,2828.2,1,0
362949.5,16,500.25,5810.55,2,0
154388,53,343.25,3493.2,1,0
24122,302,229,2045.8,0,0
89957,101,378.75,2777.3,0,0
70071.5,126,422,2556.35,0,1
461994.5,8,482,6911.05,3,0
36861.5,207,102.75,2187.35,0,0
47684,174,254.75,2307.6,0,0
408651.5,12,452.5,6318.35,3,0
453849.5,9,397,6820.55,4,0
293469.5,23,293.75,5038.55,4,0
212321,37,297.25,4136.9,2,0
692493.5,1,528.5,9472.15,5,0
55019,159,281.25,2389.1,0,1
226662.5,34,266.5,4296.25,3,0
36870.5,209,427.75,2187.45,0,1
43512.5,192,343.25,2261.25,0,1
23460.5,302,121.5,2038.45,0,0
46928,175,389.25,2299.2,0,1
293924,23,299.5,5043.6,3,0
155576,54,119.75,3506.4,4,0
34733,220,100.75,2163.7,0,0
49092.5,169,526.75,2323.25,0,1
167600,49,478.25,3640,1,0
88589,103,435.25,2762.1,0,1
366171.5,15,405,5846.35,3,0
528194,4,412.25,7646.6,5,0
24815,286,267.5,2053.5,0,1
27114.5,242,102.5,2079.05,0,0
22259,299,125.5,2025.1,0,1
156494,53,272,3516.6,2,0
220205,36,293,4224.5,3,0
99987.5,88,424,2888.75,0,0
407931.5,12,307,6310.35,5,0
23861,299,102,2042.9,0,0
232863.5,33,398.25,4365.15,2,1
51828.5,167,100.75,2353.65,1,0
476579,7,472.25,7073.1,4,0
427416.5,10,399,6526.85,4,0
47742.5,176,271,2308.25,0,1
21750.5,353,97.25,2019.45,0,1
81060.5,113,370.25,2678.45,0,0
131357,66,245.75,3237.3,2,0
112155.5,78,97,3023.95,3,0
756447.5,0,568.25,10182.75,5,0
427907,10,530,6532.3,3,0
149964.5,55,129.75,3444.05,4,0
21719,352,95.5,2019.1,0,0
683538.5,1,517,9372.65,5,1
679259,1,502.75,9325.1,5,0
332678,19,477,5474.2,2,0
55338.5,159,375.75,2392.65,0,0
115274,76,422.25,3058.6,1,1
379167.5,14,445.75,5990.75,3,0
692826.5,1,539.5,9475.85,5,0
95195,97,97.5,2835.5,3,0
256574,29,429.75,4628.6,2,1
174651.5,47,124.75,3718.35,5,0
112151,79,297,3023.9,1,1
127419.5,69,97.5,3193.55,5,0
128495,67,349.75,3205.5,1,0
539880.5,3,414.25,7776.45,5,0
27101,241,95,2078.9,0,0
112263.5,78,194.25,3025.15,2,0
97071.5,93,153,2856.35,2,1
30980,227,101.75,2122,0,0
614261,2,475,8602.9,5,0
174161,48,372,3712.9,1,0
531402.5,4,392.25,7682.25,5,0
26687,247,371.5,2074.3,0,0
347163.5,17,255.25,5635.15,5,0
83261,109,96,2702.9,2,0
356082.5,17,497.75,5734.25,2,1
123005,72,350,3144.5,1,1
420882.5,11,545.5,6454.25,3,0
24077,297,226.5,2045.3,0,1
26804,250,149.25,2075.6,0,1
120579.5,73,382.25,3117.55,1,0
36222.5,209,475.5,2180.25,0,1
21782,348,99,2019.8,0,1
103704.5,86,364,2930.05,1,0
29913.5,235,94.75,2110.15,0,0
50024,168,383.25,2333.6,0,1
61854.5,145,495.75,2465.05,0,1
170246,49,508.75,3669.4,1,0
339059,18,377.25,5545.1,3,0
65364.5,136,320.5,2504.05,0,0
59618,147,128.25,2440.2,1,0
123639.5,72,375.5,3151.55,1,0
242781.5,32,479.25,4475.35,2,0
132432.5,64,272,3249.25,1,0
48597.5,171,363.75,2317.75,0,0
68154.5,133,99.25,2535.05,2,0
61517,146,95.25,2461.3,1,0
58790,152,224.75,2431,0,1
99051.5,92,247.75,2878.35,1,1
50217.5,173,474.25,2335.75,0,0
300926,22,231.25,5121.4,5,0
49232,173,96.75,2324.8,1,0
145509.5,57,348,3394.55,1,0
327192.5,19,453.5,5413.25,3,0
302928.5,22,507,5143.65,2,0
59577.5,147,101.25,2439.75,1,0
79796,116,244,2664.4,1,0
448359.5,9,371.75,6759.55,4,0
112970,77,96.75,3033,3,0
333456.5,19,343.75,5482.85,4,0
261960.5,28,501,4688.45,2,0
59172.5,147,104.25,2435.25,1,0
240387.5,32,479.5,4448.75,1,1
47630,175,96.75,2307,1,0
262041.5,28,225,4689.35,4,0
139628,60,407.5,3329.2,1,1
135312.5,63,127.5,3281.25,3,0
337430,19,244.5,5527,5,0
411378.5,11,420.5,6348.65,4,1
70503.5,126,98,2561.15,2,0
25724,285,100,2063.6,0,0
481637,7,406.5,7129.3,4,0
405722,12,476,6285.8,3,0
28433,246,182.25,2093.7,0,1
550505,3,416.5,7894.5,5,0
22254.5,299,125.25,2025.05,0,1
124467.5,71,101.5,3160.75,4,0
298257.5,23,449.25,5091.75,2,0
52899.5,162,249.25,2365.55,0,1
44565.5,180,99,2272.95,1,0
346880,17,273.25,5632,5,0
54308,162,146.75,2381.2,0,0
113195,77,95.75,3035.5,4,0
24680,285,95.5,2052,0,0
230798,34,277.75,4342.2,3,1
78851,115,402.75,2653.9,0,0
26408,288,101.25,2071.2,0,0
154838,54,347.5,3498.2,1,1
396078.5,12,530,6178.65,3,0
183962,44,127.5,3821.8,5,0
495033.5,6,521.5,7278.15,4,1
382178,14,398,6024.2,3,0
24972.5,287,276.25,2055.25,0,0
606872,2,440.25,8520.8,5,0
96941,93,102,2854.9,3,0
767801,0,588,10308.9,5,0
29828,235,100,2109.2,0,0
28284.5,251,98.25,2092.05,0,0
327845,19,352.75,5420.5,3,0
28446.5,251,469.25,2093.85,0,1
386120,13,329,6068,4,0
50411,164,100.25,2337.9,1,0
305187.5,22,400,5168.75,3,0
147116,57,177,3412.4,3,0
377723,14,398,5974.7,3,0
329510,19,401.25,5439,3,0
24540.5,287,252.25,2050.45,0,1
23820.5,300,102.25,2042.45,0,0
511530.5,5,398,7461.45,5,0
71457.5,130,123.5,2571.75,1,0
514838,5,386.5,7498.2,5,0
28716.5,235,148.75,2096.85,0,0
29994.5,234,224.5,2111.05,0,0
28496,251,149,2094.4,0,0
66899,135,373.25,2521.1,0,1
103146.5,87,359.75,2923.85,1,0
32699,226,103.75,2141.1,0,0
76578.5,118,281.5,2628.65,0,0
521867,5,526.25,7576.3,4,0
114149,77,471,3046.1,0,1
132104,65,97.75,3245.6,4,0
135906.5,62,422.25,3287.85,1,0
194541.5,41,268.25,3939.35,2,0
30642.5,235,149.5,2118.25,0,0
60729.5,146,98.5,2452.55,1,0
262689.5,28,218.5,4696.55,4,0
98781.5,91,276.5,2875.35,1,0
134034.5,63,99.25,3267.05,5,0
64541,140,98.25,2494.9,2,0
91910,100,247.25,2799,1,0
538697,3,532.75,7763.3,4,1
21809,332,100.5,2020.1,0,1
29621,236,102.25,2106.9,0,0
83904.5,110,198.5,2710.05,1,0
71138,130,272.5,2568.2,0,0
191022.5,42,419,3900.25,1,1
34323.5,219,275.75,2159.15,0,1
741147.5,0,558,10012.75,5,0
97098.5,93,433.25,2856.65,0,1
69617,132,277.75,2551.3,0,0
36645.5,209,102.75,2184.95,0,0
385107.5,13,533.75,6056.75,2,1
118698.5,74,310.5,3096.65,1,0
351645.5,17,522.5,5684.95,2,0
177720.5,46,509,3752.45,1,0
668976.5,1,553,9210.85,5,0
493805,6,424.5,7264.5,4,0
214157,37,466,4157.3,1,0
22196,301,122,2024.4,0,0
59055.5,151,352.75,2433.95,0,0
239163.5,32,392.25,4435.15,2,1
524697.5,4,425,7607.75,5,0
278673.5,26,437.25,4874.15,2,1
418997,11,429,6433.3,4,0
106791.5,82,455.5,2964.35,0,0
197732,40,353.75,3974.8,2,1
151476.5,56,100.5,3460.85,5,0
105639.5,84,100.25,2951.55,3,0
183908,44,374,3821.2,1,0
164085.5,50,124,3600.95,5,0
55932.5,156,504.25,2399.25,0,0
129669.5,68,506.75,3218.55,0,1
27353,251,408.5,2081.7,0,1
215403.5,37,341.25,4171.15,2,1
347132,17,525.5,5634.8,2,0
46316,174,102,2292.4,1,0
48552.5,172,395.75,2317.25,0,1
39669.5,200,100,2218.55,1,0
476471,7,397,7071.9,5,0
148101.5,57,286,3423.35,1,0
296174,23,293,5068.6,4,0
442158.5,9,474,6690.65,3,0
574184,3,512.5,8157.6,4,0
149838.5,55,101.75,3442.65,5,0
323214.5,20,424.5,5369.05,3,0
440448.5,9,346,6671.65,5,0
332664.5,19,477.25,5474.05,2,1
188799.5,42,504.75,3875.55,1,1
44511.5,182,104.25,2272.35,1,0
348054.5,17,442.5,5645.05,3,0
32217.5,226,175,2135.75,0,0
138786.5,61,275.75,3319.85,1,0
40646,200,254.75,2229.4,0,0
53322.5,162,320,2370.25,0,0
26219,263,345.5,2069.1,0,1
534278,4,401,7714.2,5,0
130992.5,65,246.5,3233.25,1,0
341444,18,421.75,5571.6,3,0
27497,250,100.25,2083.3,0,0
743235.5,0,586,10035.95,5,0
72146,124,100.5,2579.4,2,0
26264,265,348,2069.6,0,1
295980.5,23,517.25,5066.45,2,1
47499.5,176,389.75,2305.55,0,1
707082.5,0,549.75,9634.25,5,0
348770,17,473.75,5653,2,0
41717,190,400,2241.3,0,0
368327,15,398.25,5870.3,3,0
54911,157,126,2387.9,1,0
67475,135,99.5,2527.5,1,0
27060.5,252,392.25,2078.45,0,1
209409.5,38,224,4104.55,3,0
21827,330,101.5,2020.3,0,0
21728,330,96,2019.2,0,0
291719,24,400.25,5019.1,2,0
654675.5,1,536.75,9051.95,5,0
127145,68,239.25,3190.5,2,0
420392,11,354,6448.8,4,0
42972.5,189,147.5,2255.25,0,1
33221,219,353.75,2146.9,0,1
110994.5,79,295.5,3011.05,1,0
174345.5,48,127.75,3714.95,4,0
88625,104,422.25,2762.5,0,1
68181.5,130,101.25,2535.35,2,0
26799.5,254,377.75,2075.55,0,0
50501,165,428.25,2338.9,0,1
244761.5,31,350.75,4497.35,2,1
